term,combined score,date,score category
van,20.16349139776873,1995,unique neutral score
confidence,16.9566016656877,1995,unique neutral score
honour,16.6908555228216,1995,unique neutral score
year,16.311730162824258,1995,unique neutral score
en,15.20111848182153,1995,unique neutral score
president,14.873605187705408,1995,unique neutral score
make,13.677614846223074,1995,unique neutral score
african,13.656081908080576,1995,unique neutral score
take,13.654314802355207,1995,unique neutral score
africans,13.39214199176928,1995,unique neutral score
first,13.169104276807774,1995,unique neutral score
health,13.13613737628398,1995,unique neutral score
south africans,12.93863002579846,1995,unique neutral score
united,12.86036008628885,1995,unique neutral score
struggle,28.87105823883874,1995,unique high sentiment score
problems,26.31444832658232,1995,unique high sentiment score
political,25.485091109054046,1995,unique high sentiment score
help,24.33730546884667,1995,unique high sentiment score
work,23.44593702010652,1995,unique high sentiment score
cannot,22.43939191847313,1995,unique high sentiment score
together,21.31897673469968,1995,unique high sentiment score
challenge,20.400107540460493,1995,unique high sentiment score
growth,20.285375742965314,1995,unique high sentiment score
today,20.18715058108435,1995,unique high sentiment score
leaders,20.09214717442821,1995,unique high sentiment score
party,19.484920008213752,1995,unique high sentiment score
friends,18.859011981613524,1995,unique high sentiment score
hope,18.849568875886,1995,unique high sentiment score
