term,combined score,date,score category
mandela,5.367281826941758,1960,unique neutral score
anc,2.7912632759265827,1960,unique neutral score
far,1.2377893754649325,1960,unique neutral score
policy,1.1232363709349935,1960,unique neutral score
indeed,1.0,1960,unique neutral score
possible,1.0,1960,unique neutral score
point,0.989400237174738,1960,unique neutral score
youth,0.9723292512041376,1960,unique neutral score
democracy,0.8016577827766516,1960,unique neutral score
every,0.6942073004121867,1960,unique neutral score
end,0.6746436660178099,1960,unique neutral score
parliament,0.6589033121099658,1960,unique neutral score
matter,0.560700489889247,1960,unique neutral score
go,0.544775777916066,1960,unique neutral score
racial,0.5366915433564039,1960,unique neutral score
forward,0.5228298288991998,1960,unique neutral score
peoples,0.5148605121728709,1960,unique neutral score
fact,0.5146358570644913,1960,unique neutral score
amongst,0.5132729728552056,1960,unique neutral score
able,0.5123441875398619,1960,unique neutral score
already,0.5044749183029587,1960,unique neutral score
including,0.4623393159974039,1960,unique neutral score
example,0.4377244490597571,1960,unique neutral score
power,0.4256492173659886,1960,unique neutral score
constitutional,0.4246117354868806,1960,unique neutral score
become,0.3847817442935523,1960,unique neutral score
economic,0.3664470633656241,1960,unique neutral score
right,0.3549117419787101,1960,unique neutral score
even,0.339952446019912,1960,unique neutral score
national,2.9151007002562648,1961,unique high sentiment score
campaign,2.527955162504766,1961,unique high sentiment score
areas,2.5017084114755628,1961,unique high sentiment score
public,2.048673978926416,1961,unique high sentiment score
different,1.7372003042814428,1961,unique high sentiment score
new,1.5548810473458017,1961,unique high sentiment score
take,1.5017244838024522,1961,unique high sentiment score
bring,1.4754481141178464,1961,unique high sentiment score
constitution,1.4408231803338998,1961,unique high sentiment score
make,1.3400516524779058,1961,unique high sentiment score
days,1.3043340473843537,1961,unique high sentiment score
cape,1.2093367172358649,1961,unique high sentiment score
long,1.1565905035117323,1961,unique high sentiment score
force,1.1500481950976464,1961,unique high sentiment score
leaders,1.1357138215441198,1961,unique high sentiment score
call,1.0873379891813264,1961,unique high sentiment score
place,1.0858527938304892,1961,unique high sentiment score
apartheid,1.0298354772947622,1961,unique high sentiment score
south african,1.026288228808994,1961,unique high sentiment score
young,1.0017302522077058,1961,unique high sentiment score
meeting,1.0,1961,unique high sentiment score
africa,0.9993748911862308,1961,unique high sentiment score
operation,0.9626249388876844,1961,unique high sentiment score
co,0.911047544342671,1961,unique high sentiment score
local,0.8540630758103098,1961,unique high sentiment score
forces,0.8524352945466257,1961,unique high sentiment score
conference,0.8402244728387633,1961,unique high sentiment score
society,0.8242188470562293,1961,unique high sentiment score
issue,0.8219980328697805,1961,unique high sentiment score
