term,combined score,date,score category
place,6.847466463075857,2001,unique neutral score
van,6.76863831458634,2001,unique neutral score
efforts,5.906030298631929,2001,unique neutral score
continue,5.40425272383815,2001,unique neutral score
process,5.354819330014003,2001,unique neutral score
van die,5.1553249098760725,2001,unique neutral score
leaders,5.071313740881193,2001,unique neutral score
south africa,4.793206734003435,2001,unique neutral score
appreciation,4.471591709589194,2001,unique neutral score
commitment,4.391589084320817,2001,unique neutral score
fact,4.287645502786821,2001,unique neutral score
making,4.089449755483169,2001,unique neutral score
share,3.8502299791021177,2001,unique neutral score
towards,3.840174416432692,2001,unique neutral score
en,3.765713088066296,2001,unique neutral score
struggle,17.218477554094964,2001,unique high sentiment score
good,8.664252020165648,2001,unique high sentiment score
even,8.2564687122063,2001,unique high sentiment score
united,7.743827387442838,2001,unique high sentiment score
problems,7.093456201935136,2001,unique high sentiment score
accept,6.685689955379986,2001,unique high sentiment score
need,6.152477513765033,2001,unique high sentiment score
therefore,6.133687055362265,2001,unique high sentiment score
prison,6.121182147753927,2001,unique high sentiment score
growth,6.064268240910991,2001,unique high sentiment score
young,6.063968662948128,2001,unique high sentiment score
friends,6.056177405137168,2001,unique high sentiment score
violence,5.904356904308012,2001,unique high sentiment score
long,5.82424743605946,2001,unique high sentiment score
suffering,5.776456991093214,2001,unique high sentiment score
