term,combined score,date,score category
take,21.91335916678457,1998,unique neutral score
leaders,17.862569579863326,1998,unique neutral score
african,17.73740008633901,1998,unique neutral score
rights,15.70391328703773,1998,unique neutral score
economic,15.051230152199384,1998,unique neutral score
future,14.866869623936198,1998,unique neutral score
co,14.808269095466176,1998,unique neutral score
even,14.74992114659961,1998,unique neutral score
pleasure,14.645174119811182,1998,unique neutral score
die,14.633195730124724,1998,unique neutral score
special,14.246573729376328,1998,unique neutral score
system,14.21525020016055,1998,unique neutral score
poverty,27.57640515876389,1998,unique high sentiment score
struggle,26.318005110444144,1998,unique high sentiment score
violence,20.55915180988386,1998,unique high sentiment score
therefore,20.408354569357613,1998,unique high sentiment score
progress,19.667552759270563,1998,unique high sentiment score
need,19.05340513413872,1998,unique high sentiment score
political,18.55383554963505,1998,unique high sentiment score
good,18.258083945523055,1998,unique high sentiment score
time,17.971364721147243,1998,unique high sentiment score
justice,17.760292895469487,1998,unique high sentiment score
security,17.65988860067742,1998,unique high sentiment score
still,17.037089273391356,1998,unique high sentiment score
