term,combined score,date,score category
world,6.778768292898825,2005,unique neutral score
people,4.7281812625322415,2005,unique neutral score
leaders,4.497517514553885,2005,unique neutral score
act,3.4566353922107576,2005,unique neutral score
action,3.2719525783009105,2005,unique neutral score
mandela,3.2046721759861523,2005,unique neutral score
women,3.190711571952248,2005,unique neutral score
future,3.180874973719824,2005,unique neutral score
yet,2.653832972871186,2005,unique neutral score
take,2.644457865868126,2005,unique neutral score
long,2.596141647627438,2005,unique neutral score
children,2.566638719295705,2005,unique neutral score
education,2.263933855868624,2005,unique neutral score
time,2.2469552652655604,2005,unique neutral score
common,2.2212854735130945,2005,unique neutral score
even,2.2197202804327945,2005,unique neutral score
apartheid,2.2171080951449667,2005,unique neutral score
project,2.098147750125075,2005,unique neutral score
power,2.0305452313833574,2005,unique neutral score
society,2.006612999919839,2005,unique neutral score
history,1.892750999917086,2005,unique neutral score
past,1.8357522662685888,2005,unique neutral score
human,1.677233291253204,2005,unique neutral score
lives,1.630752087399591,2005,unique neutral score
particular,1.5963181512953477,2005,unique neutral score
contribution,1.5523706784109144,2005,unique neutral score
right,1.5156291336863,2005,unique neutral score
look,1.4768748231111704,2005,unique neutral score
constitution,1.3695599374696936,2005,unique neutral score
leadership,1.3490595427326126,2005,unique neutral score
ago,1.3354394957900262,2005,unique neutral score
far,1.7310078640641904,2006,unique high sentiment score
nation,1.7299283746923555,2006,unique high sentiment score
among,1.680084308059894,2006,unique high sentiment score
example,1.0,2006,unique high sentiment score
ons,1.0,2006,unique high sentiment score
bring,1.0,2006,unique high sentiment score
government,1.0,2006,unique high sentiment score
amongst,1.0,2006,unique high sentiment score
en,1.0,2006,unique high sentiment score
congress,1.0,2006,unique high sentiment score
international,0.910066081610904,2006,unique high sentiment score
national,0.8444245127207769,2006,unique high sentiment score
majority,0.8355428867844688,2006,unique high sentiment score
african,0.8327764273700116,2006,unique high sentiment score
state,0.7397394282948653,2006,unique high sentiment score
meet,0.7331339126862808,2006,unique high sentiment score
together,0.7071067811865475,2006,unique high sentiment score
challenges,0.6823690370146569,2006,unique high sentiment score
land,0.6752104648987869,2006,unique high sentiment score
peoples,0.6420966262199808,2006,unique high sentiment score
building,0.6326933034480744,2006,unique high sentiment score
movement,0.5982389710819866,2006,unique high sentiment score
experience,0.5935635686822617,2006,unique high sentiment score
continent,0.5893832953419509,2006,unique high sentiment score
making,0.5877503458684293,2006,unique high sentiment score
issue,0.5581134388395439,2006,unique high sentiment score
build,0.5531691493377284,2006,unique high sentiment score
economy,0.537393440609884,2006,unique high sentiment score
continue,0.5315819674608527,2006,unique high sentiment score
rights,0.5051312542129526,2006,unique high sentiment score
still,0.4940670565251059,2006,unique high sentiment score
